"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.282778254E1,-4.136682880E-1,-1.095971404E-1,4.946646501E-1,6.540841702E-1
2.283771254E1,-6.557348299E-1,-1.661803539E-1,1.363061982E-1,6.900604733E-1
2.284764154E1,-7.160535371E-1,-1.091558218E-1,-1.813087088E-1,7.466729601E-1
2.285757054E1,-5.255120748E-1,-1.166395269E-1,-3.031325233E-1,6.177839806E-1
2.286750054E1,-2.501497328E-1,-2.322313790E-1,-2.498499168E-1,4.230026988E-1
2.287742954E1,8.559855938E-2,-2.777990229E-1,-1.234949487E-1,3.158328876E-1
2.288735954E1,3.356184840E-1,-2.261523212E-1,-2.204064086E-2,4.053028856E-1
2.289728854E1,4.294709730E-1,-1.012366453E-1,4.130297720E-2,4.431705213E-1
2.290721854E1,3.984953481E-1,-1.015018165E-2,-1.123372918E-1,4.141512233E-1
2.291714754E1,2.977115697E-1,1.880318373E-2,-3.633019803E-1,4.700787885E-1
2.292707754E1,1.045271659E-1,6.663925499E-3,-5.662257989E-1,5.758315653E-1
2.293700654E1,-1.304671687E-1,2.187048689E-2,-6.243604249E-1,6.382209182E-1
2.294693654E1,-3.419960421E-1,5.252363786E-2,-6.048055816E-1,6.967853449E-1
2.295686554E1,-4.239962250E-1,7.289986879E-2,-4.638642955E-1,6.326588925E-1
2.296679454E1,-4.108920300E-1,5.119295776E-2,-2.404012549E-1,4.787961389E-1
2.297672454E1,-4.084584188E-1,2.157505631E-2,6.570516229E-3,4.090805968E-1
2.298665354E1,-3.321551782E-1,7.794630826E-2,2.187930156E-1,4.053061473E-1
2.299658354E1,-1.150433832E-1,1.445221210E-1,2.603665727E-1,3.192371778E-1
2.300651254E1,1.268512505E-1,5.788728878E-2,1.820787871E-1,2.293356986E-1
2.301644254E1,3.627542424E-1,-7.696295276E-2,6.583043888E-2,3.766265832E-1
2.302637154E1,4.532404894E-1,-5.202867106E-2,-9.491448954E-2,4.659857124E-1
2.303630154E1,4.186787671E-1,-5.078745335E-3,-1.799065465E-1,4.557236763E-1
2.304623054E1,2.941576320E-1,-2.064257160E-2,-1.894399931E-1,3.504887148E-1
2.305615954E1,1.096189213E-1,-3.582720593E-2,-1.119778343E-1,1.607449282E-1
2.306608954E1,-1.169501603E-1,-2.614246264E-2,2.789516553E-2,1.230402723E-1
2.307601854E1,-3.441524953E-1,-1.534017026E-2,1.793019444E-1,3.883625215E-1
2.308594854E1,-4.539105803E-1,-3.171705186E-2,2.669644247E-1,5.275516945E-1
2.309587754E1,-4.387610292E-1,-8.949426681E-2,3.652112424E-1,5.778405629E-1
2.310580754E1,-3.456137145E-1,-2.248932695E-1,4.043057263E-1,5.774850151E-1
2.311573654E1,-1.830055708E-1,-3.354433599E-1,3.939011908E-1,5.487908843E-1
2.312566654E1,-6.499823391E-2,-3.685364078E-1,4.101867096E-1,5.552449829E-1
2.313559554E1,3.105046928E-2,-3.631698333E-1,4.657506073E-1,5.914220892E-1
2.314552454E1,1.949034852E-1,-3.189400323E-1,5.324838562E-1,6.505760293E-1
2.315545454E1,3.105304205E-1,-2.420837912E-1,6.175501728E-1,7.323946477E-1
2.316538354E1,2.935787576E-1,-1.701431581E-1,7.079785323E-1,7.850928502E-1
2.317531354E1,2.805967695E-1,-4.693852365E-3,6.978920853E-1,7.522033914E-1
2.318524254E1,3.801438618E-1,7.959010676E-2,5.997366303E-1,7.145123977E-1
2.319517254E1,5.098561549E-1,5.175005123E-2,5.034294802E-1,7.183819374E-1
2.320510154E1,7.738111639E-1,1.745386563E-1,4.468095754E-1,9.104319066E-1
2.321503154E1,1.047095990E0,3.412778579E-1,5.911074556E-1,1.249915442E0
2.322496054E1,1.128848836E0,4.578016099E-1,9.663617295E-1,1.554907393E0
2.323488954E1,1.131079549E0,5.874745806E-1,1.536930109E0,1.996652571E0
2.324481954E1,1.117879459E0,7.688698281E-1,2.220411001E0,2.602122270E0
2.325474854E1,1.210958946E0,1.061463184E0,2.893373044E0,3.311303856E0
2.326467854E1,1.392330805E0,1.464848997E0,3.597652627E0,4.126435760E0
2.327460754E1,1.635495454E0,1.587579130E0,4.950232891E0,5.449776009E0
2.328453754E1,1.298782371E0,1.618872843E0,6.161621608E0,6.501781738E0
2.329446654E1,8.279236364E-1,1.592646912E0,6.931301129E0,7.159952309E0
2.330439654E1,8.597897923E-1,1.698231254E0,8.240759931E0,8.457739185E0
2.331432554E1,4.524096000E-1,1.882755054E0,8.867191440E0,9.076151446E0
2.332425554E1,2.278531301E-1,2.006749209E0,8.672835839E0,8.904888597E0
2.333418454E1,-9.239126980E-2,1.674472117E0,8.302695978E0,8.470369149E0
2.334411354E1,-1.442332685E-1,1.549206485E0,7.490549884E0,7.650436689E0
2.335404354E1,8.847381073E-1,1.410415366E0,6.294266864E0,6.510747144E0
2.336397254E1,1.958659953E0,7.362020190E-1,5.407695655E0,5.798406205E0
2.337390254E1,1.931592023E0,-5.793931438E-1,5.356716120E0,5.723735821E0
2.338383154E1,1.411803203E0,-1.564548848E0,6.097213358E0,6.451124872E0
2.339376154E1,1.043823888E0,-2.208285191E0,6.806731462E0,7.231713835E0
2.340369054E1,-2.081509370E-1,-2.908774025E0,6.980243493E0,7.564925139E0
2.341362054E1,-1.899494317E0,-3.516450005E0,6.641441785E0,7.751273978E0
2.342354954E1,-2.517955486E0,-3.606645645E0,5.900351055E0,7.359492864E0
2.343347854E1,-2.342628479E0,-3.691272397E0,3.688379779E0,5.719925305E0
2.344340854E1,-1.749110947E0,-3.767988743E0,4.910824996E-1,4.183095779E0
2.345333754E1,-1.421692598E0,-3.650583085E0,-2.336326642E0,4.561402075E0
2.346326754E1,-1.191883575E0,-3.730936107E0,-4.469260519E0,5.942622341E0
2.347319654E1,-1.394546315E0,-3.881201656E0,-6.430272515E0,7.639168171E0
2.348312654E1,-2.159125895E0,-3.324312837E0,-7.916666894E0,8.853614809E0
2.349305554E1,-2.617834116E0,-2.161825408E0,-9.411954888E0,1.000557042E1
2.350298554E1,-3.229651093E0,-1.724827753E0,-1.096505547E1,1.156019543E1
2.351291454E1,-3.180898764E0,-1.932174990E0,-1.234207593E1,1.289101452E1
2.352284354E1,-2.344612439E0,-2.476840789E0,-1.270079793E1,1.315074963E1
2.353277354E1,-1.811556872E0,-2.849349942E0,-1.175780109E1,1.223300535E1
2.354270254E1,-1.770533976E0,-2.853918956E0,-1.017488263E1,1.071484393E1
2.355263254E1,-2.311066963E0,-2.626529218E0,-8.392870569E0,9.092852282E0
2.356256154E1,-3.413329094E0,-2.407749212E0,-6.619134073E0,7.826941142E0
2.357249154E1,-4.101168061E0,-2.333676538E0,-5.429016357E0,7.193041377E0
2.358242054E1,-4.157680231E0,-1.791180641E0,-5.539615272E0,7.154157557E0
2.359235054E1,-3.741377188E0,-8.472611095E-1,-6.754923377E0,7.768187979E0
2.360227954E1,-3.202277938E0,8.610332027E-2,-8.495176377E0,9.079097943E0
2.361220854E1,-2.505477528E0,9.193849066E-1,-1.057157879E1,1.090325476E1
2.362213854E1,-1.639373327E0,1.131876816E0,-1.214827113E1,1.231053133E1
2.363206754E1,-5.438998139E-1,1.091807017E0,-1.269766031E1,1.275611410E1
2.364199754E1,2.731865931E-1,8.067239714E-1,-1.234229461E1,1.237164786E1
2.365192654E1,3.724027330E-1,3.624987191E-1,-1.076373233E1,1.077627128E1
2.366185654E1,-1.865846515E-3,1.958777775E-1,-8.624563565E0,8.626787831E0
2.367178554E1,-9.621084648E-1,-3.281059813E-1,-6.512066876E0,6.590927191E0
2.368171554E1,-2.047261643E0,-8.943665712E-1,-4.471761374E0,4.998782010E0
2.369164454E1,-2.326694232E0,-1.030043901E0,-2.968781368E0,3.910007583E0
2.370157354E1,-2.213537745E0,-1.210527714E0,-2.105867408E0,3.286305560E0
2.371150354E1,-1.772474082E0,-1.331094524E0,-1.614621187E0,2.742349099E0
2.372143254E1,-8.740727860E-1,-8.903667833E-1,-1.428827079E0,1.896919362E0
2.373136254E1,-1.671034831E-1,-5.568256688E-1,-1.335078378E0,1.456163684E0
2.374129154E1,4.625568581E-1,-2.728534479E-1,-1.086912898E0,1.212347928E0
2.375122154E1,1.233824483E0,9.316880330E-2,-6.176893365E-1,1.382947359E0
2.376115054E1,1.818819113E0,1.494872841E-1,-1.727678271E-1,1.833111600E0
2.377108054E1,1.998361378E0,-4.881840348E-3,3.079253398E-1,2.021952038E0
2.378100954E1,1.744082927E0,-6.150686145E-3,8.850678903E-1,1.955813962E0
2.379093954E1,1.543431044E0,-5.592496321E-2,1.406982173E0,2.089235703E0
2.380086854E1,1.453183948E0,-2.024677357E-1,1.898709036E0,2.399548452E0
2.381079754E1,1.130127622E0,2.730583929E-2,2.639462966E0,2.871358355E0
2.382072754E1,7.814224845E-1,4.094232094E-1,3.722020858E0,3.825138916E0
2.383065654E1,1.118256605E-1,1.902680319E-1,5.259448857E0,5.264077240E0
2.384058654E1,-6.915268064E-2,-1.298461944E-1,8.518657041E0,8.519927225E0
2.385051554E1,-2.359065002E-1,7.752253130E-2,9.841020648E0,9.844153037E0
2.386044554E1,-7.510695881E-1,-3.231566057E-2,1.043997901E1,1.046701064E1
2.387037454E1,-1.103677157E0,-3.628994726E-1,1.087200405E1,1.093390467E1
2.388030454E1,-1.664383623E0,-4.828627031E-1,9.368910609E0,9.527844208E0
2.389023354E1,-1.564414362E0,-5.701776396E-1,8.002245573E0,8.173642336E0
2.390016254E1,-8.614615113E-1,-7.438585094E-1,6.828004217E0,6.922216625E0
2.391009254E1,1.724168479E-2,-8.665357250E-1,5.926672297E0,5.989710005E0
2.392002154E1,7.343570763E-1,-1.025103296E0,5.177685487E0,5.329028437E0
2.392995154E1,1.095835456E0,-9.419695578E-1,4.414991049E0,4.645461006E0
2.393988054E1,1.256829768E0,-6.574631207E-1,3.514747003E0,3.790161648E0
2.394981054E1,1.096679209E0,-3.646830927E-1,2.576425889E0,2.823768653E0
2.395973954E1,4.618054909E-1,-3.589993067E-2,1.485952183E0,1.556472617E0
2.396966954E1,-1.324341720E-1,2.605107066E-1,3.865793073E-1,4.846113897E-1
2.397959854E1,-5.453230262E-1,5.797662693E-1,-6.147249444E-1,1.005680311E0
2.398952754E1,-7.511748379E-1,7.196280131E-1,-1.476923205E0,1.806496683E0
2.399945754E1,-7.832275200E-1,4.260381458E-1,-2.062387366E0,2.246863480E0
2.400938654E1,-5.840929896E-1,5.935201630E-2,-2.280803529E0,2.355154352E0
2.401931654E1,-9.548152328E-2,-2.553563129E-1,-1.933350427E0,1.952477257E0
2.402924554E1,4.220204508E-1,-5.626523461E-1,-1.124998590E0,1.326763262E0
2.403917554E1,9.111137277E-1,-6.596948567E-1,-2.143466467E-1,1.145106988E0
2.404910454E1,1.268547004E0,-6.397450340E-1,6.704236203E-1,1.570972005E0
2.405903454E1,1.409436250E0,-6.638795628E-1,1.278635205E0,2.015478753E0
2.406896354E1,1.337500879E0,-7.131526604E-1,1.503769818E0,2.135139102E0
2.407889254E1,1.105019678E0,-6.102376449E-1,1.558495810E0,2.005584120E0
2.408882254E1,7.935607195E-1,-3.753259023E-1,1.369730732E0,1.626889801E0
2.409875175E1,3.570017517E-1,-1.930967686E-1,9.044781612E-1,9.913714525E-1
2.410868175E1,1.434707916E-1,-1.662731785E-1,2.443147963E-1,3.285123401E-1
2.411861075E1,-1.076951873E-1,-1.601986523E-1,-3.720673952E-1,4.191610766E-1
2.412854075E1,-5.229445624E-1,-1.797681867E-1,-7.492418946E-1,9.312094464E-1
2.413846975E1,-8.412880325E-1,-3.251431972E-2,-8.113058496E-1,1.169204822E0
2.414839975E1,-9.393943709E-1,2.835058323E-1,-4.960469319E-1,1.099499841E0
2.415832875E1,-8.363523978E-1,4.392615509E-1,-6.094845235E-2,9.466523952E-1
2.416825875E1,-4.854908073E-1,3.153042336E-1,3.078407013E-1,6.556553829E-1
2.417818775E1,-1.981013274E-1,2.587289138E-1,4.826385355E-1,5.823441789E-1
2.418811675E1,-7.665641248E-2,2.678676733E-1,5.428856143E-1,6.102082319E-1
2.419804675E1,-1.486069858E-1,2.423746902E-1,3.053617743E-1,4.172233693E-1
2.420797575E1,-4.836992204E-2,1.817969513E-1,-3.341403079E-1,3.834573330E-1
2.421790575E1,-1.317436159E-2,2.008964427E-1,-7.394929782E-1,7.664090352E-1
2.422783475E1,-2.300294638E-2,2.681971639E-1,-7.373523125E-1,7.849504997E-1
2.423776475E1,8.015889466E-2,2.624163142E-1,-7.799700361E-1,8.268258750E-1
2.424769375E1,-1.284218127E-1,1.539191812E-1,-7.857921088E-1,8.109577760E-1
2.425762375E1,-2.876678073E-1,2.731212504E-2,-4.993962170E-1,5.769707975E-1
2.426755275E1,-2.592064852E-1,4.376297392E-2,-5.463199764E-3,2.629316382E-1
2.427748175E1,-2.505806726E-1,5.073095463E-2,5.000584142E-1,5.616250714E-1
2.428741175E1,-1.402700257E-1,-3.837790757E-2,9.404746440E-1,9.516517745E-1
2.429734075E1,-6.358320773E-2,-2.275945370E-1,1.062497849E0,1.088459359E0
2.430727075E1,2.570552945E-2,-3.298497672E-1,8.813987625E-1,9.414485762E-1
2.431719975E1,7.207278013E-2,-3.080498855E-1,7.304675084E-1,7.960351741E-1
2.432712975E1,1.719707054E-1,-2.806235205E-1,6.076446971E-1,6.910539499E-1
2.433705875E1,5.442553246E-1,-3.403042234E-1,4.961466269E-1,8.112843510E-1
2.434698875E1,8.257899874E-1,-4.725542812E-1,3.701006842E-1,1.020887442E0
2.435691775E1,8.545623815E-1,-5.089878434E-1,2.638810417E-1,1.029066904E0
2.436684775E1,6.095225304E-1,-3.208503176E-1,1.751048130E-1,7.107209980E-1
2.437677675E1,2.477769327E-1,2.331284881E-3,5.710829347E-2,2.542837007E-1
2.438670575E1,-2.567453921E-2,1.691497162E-1,-1.180786729E-1,2.078782852E-1
2.439663575E1,-2.425875288E-1,1.704855857E-1,-2.738106371E-1,4.035917604E-1
2.440656475E1,-4.655266589E-1,2.339667595E-1,-4.322158022E-1,6.769534802E-1
2.441649475E1,-5.639048928E-1,2.055234906E-1,-5.091018641E-1,7.870281706E-1
2.442642375E1,-5.347389811E-1,1.642251912E-1,-3.591962117E-1,6.647838821E-1
2.443635375E1,-4.578065801E-1,1.841264820E-1,-8.927324206E-2,5.014570150E-1
2.444628275E1,-4.837407357E-1,6.372873031E-2,1.841742830E-1,5.215233618E-1
2.445621275E1,-4.696986473E-1,-9.779117346E-2,4.337489422E-1,6.467751369E-1
2.446614175E1,-4.372571254E-1,-1.313764838E-1,6.161665754E-1,7.668864472E-1
2.447607075E1,-4.543900520E-1,-7.879064620E-2,6.261479187E-1,7.776499864E-1
2.448600075E1,-4.220935410E-1,-9.021530159E-2,4.780015473E-1,6.440397792E-1
2.449592975E1,-3.143030441E-1,-2.462964177E-2,2.388643143E-1,3.955365766E-1
2.450585975E1,-2.420911002E-1,1.247578011E-1,6.314700544E-2,2.795713756E-1
2.451578875E1,-2.112020141E-1,1.797574425E-1,-9.169574350E-2,2.921080934E-1
2.452571875E1,-1.323160583E-1,2.006227930E-1,-2.830075765E-1,3.712820123E-1
2.453564775E1,-1.262115651E-1,2.813968147E-1,-4.858100653E-1,5.754345715E-1
2.454557775E1,-2.267281258E-1,3.155854847E-1,-4.904615253E-1,6.257414394E-1
2.455550675E1,-2.522956610E-1,2.690363856E-1,-3.588330996E-1,5.145822293E-1
2.456543575E1,-2.541065437E-1,2.517583019E-1,-1.751691324E-1,3.982921076E-1
2.457536575E1,-1.493039739E-1,2.535671380E-1,-2.490329146E-3,2.942688768E-1
2.458529475E1,-1.676981449E-2,2.356638408E-1,1.828599751E-2,2.369663483E-1
2.459522475E1,2.034076756E-1,1.811576314E-1,4.924451932E-2,2.767991918E-1
2.460515375E1,4.992276710E-1,1.660420673E-1,4.874209732E-2,5.283692153E-1
2.461508375E1,7.918410534E-1,1.611520408E-1,1.066415191E-2,8.081435257E-1
2.462501275E1,9.569155526E-1,7.253324836E-2,-8.239428520E-2,9.631911883E-1
2.463494275E1,1.105007399E0,1.205039518E-1,-2.376951635E-1,1.136688851E0
2.464487175E1,1.315270935E0,1.720269848E-1,-4.940625331E-1,1.415495921E0
2.465480175E1,1.348028791E0,1.364477009E-1,-7.687840202E-1,1.557828125E0
2.466473075E1,1.149325200E0,-4.757433526E-2,-1.026375943E0,1.541641758E0
2.467465975E1,8.934007573E-1,-8.793444894E-2,-1.262520425E0,1.549146605E0
2.468458975E1,5.128891057E-1,-1.361751475E-1,-1.170608481E0,1.285271613E0
2.469451875E1,4.928267241E-2,-2.628802177E-1,-8.871870674E-1,9.266259673E-1
2.470444875E1,-4.621358585E-1,-3.672153756E-1,-2.500421441E-1,6.410442712E-1
2.471437775E1,-9.106424421E-1,-4.543128687E-1,5.333906132E-1,1.148988854E0
2.472430775E1,-1.150074813E0,-4.542473799E-1,1.192228853E0,1.717679364E0
2.473423675E1,-1.317948375E0,-4.370544463E-1,1.584487122E0,2.106799456E0
2.474416675E1,-1.391129202E0,-4.505543516E-1,1.646229042E0,2.201887767E0
2.475409575E1,-1.316366118E0,-3.985707772E-1,1.406899435E0,1.967496999E0
2.476402475E1,-1.059903731E0,-2.821190920E-1,1.072163588E0,1.533793292E0
2.477395475E1,-7.989641315E-1,-1.617279916E-1,7.204430419E-1,1.087905236E0
2.478388375E1,-6.272881258E-1,-7.183728352E-2,4.464387158E-1,7.732777735E-1
2.479381375E1,-4.740823048E-1,-9.644105136E-3,1.104916182E-1,4.868833928E-1
2.480374275E1,-3.800234091E-1,8.448554188E-2,-1.856379873E-1,4.312969517E-1
2.481367275E1,-3.773237497E-1,1.743936454E-1,-2.558987153E-1,4.881296017E-1
2.482360175E1,-2.850166798E-1,1.706897266E-1,-2.264492136E-1,4.020556390E-1
2.483353175E1,-2.057249272E-1,1.598720853E-1,-1.182330394E-1,2.861134057E-1
2.484346075E1,-1.096317852E-1,1.849295971E-1,-6.120763019E-2,2.235273097E-1
2.485339075E1,9.189425647E-2,1.669260201E-1,-1.373534346E-1,2.348932024E-1
2.486331975E1,3.103339541E-1,1.120934629E-1,-2.713748333E-1,4.272193905E-1
2.487324875E1,5.121067482E-1,2.721118748E-2,-3.676559633E-1,6.310029141E-1
2.488317875E1,6.630064273E-1,-7.138646320E-2,-4.084955487E-1,7.820116131E-1
2.489310775E1,8.512522727E-1,-1.181482548E-1,-3.171547312E-1,9.160658085E-1
2.490303775E1,9.361134982E-1,-9.993607834E-2,-8.869875312E-2,9.456020146E-1
2.491296675E1,8.926400346E-1,-7.582771584E-2,-3.391092718E-3,8.958613583E-1
2.492289675E1,7.069903529E-1,-5.688317567E-3,-6.780518979E-2,7.102571786E-1
2.493282575E1,4.744728988E-1,4.139390141E-3,-2.382138115E-1,5.309307735E-1
2.494275575E1,2.782075971E-1,-1.480515003E-2,-3.602843785E-1,4.554376939E-1
2.495268475E1,2.552654618E-1,-1.732939303E-2,-3.687298045E-1,4.488011058E-1
2.496261375E1,1.416254103E-1,-9.562302589E-2,-4.855685753E-1,5.147604892E-1
2.497254375E1,3.434596002E-2,-1.815256405E-1,-5.136787722E-1,5.458910918E-1
2.498247275E1,-1.575438702E-1,-2.876796480E-1,-4.023645969E-1,5.191116640E-1
2.499240275E1,-4.211100394E-1,-3.369886328E-1,-2.089189687E-1,5.783961786E-1
2.500233175E1,-6.347135049E-1,-2.860669859E-1,1.810086004E-1,7.193466947E-1
2.501226175E1,-7.781211466E-1,-2.223358436E-1,6.092902498E-1,1.012985861E0
2.502219075E1,-8.490595669E-1,-1.836040333E-1,8.114005744E-1,1.188689817E0
2.503212075E1,-8.818279481E-1,-1.661427855E-1,7.877316302E-1,1.194045676E0
2.504204975E1,-8.775115335E-1,-1.760011911E-1,6.283469103E-1,1.093536808E0
2.505197875E1,-7.576658320E-1,-1.460533606E-1,4.326153132E-1,8.846157959E-1
2.506190875E1,-5.437366766E-1,-5.059347197E-2,1.679916751E-1,5.713409453E-1
2.507183775E1,-3.830294627E-1,-6.325810254E-3,-1.277979147E-1,4.038364671E-1
2.508176775E1,-3.815243894E-1,4.212553427E-2,-3.208644971E-1,5.002893621E-1
2.509169675E1,-2.382494795E-1,1.237786849E-1,-3.603627312E-1,4.493832166E-1
2.510162642E1,-1.736430091E-1,1.287866789E-1,-3.287368959E-1,3.934537457E-1
2.511155542E1,-2.125761098E-1,4.112244442E-2,-1.825328234E-1,2.831923189E-1
2.512148542E1,-1.576157910E-1,2.771697164E-2,1.017064691E-1,1.896184957E-1
2.513141442E1,-1.044932520E-1,1.362562045E-2,3.851666200E-1,3.993217029E-1
2.514134442E1,6.952865660E-2,4.921849921E-2,5.510249385E-1,5.575707826E-1
2.515127342E1,2.398071778E-1,-3.411177903E-2,4.440474969E-1,5.058154560E-1
2.516120242E1,4.009663814E-1,-1.678574815E-2,3.021348421E-1,5.023358072E-1
2.517113242E1,5.053847891E-1,9.819506988E-2,1.631586590E-1,5.400711109E-1
2.518106142E1,6.865987730E-1,1.321057047E-1,7.265457809E-3,6.992299902E-1
2.519099142E1,9.755249012E-1,9.512674347E-2,-1.630580869E-1,9.936225993E-1
2.520092042E1,1.366145804E0,3.782578424E-2,-2.786876535E-1,1.394794593E0
2.521085042E1,1.888247198E0,-8.069406107E-2,-3.568473852E-1,1.923363998E0
2.522077942E1,2.405086098E0,-1.058226165E-1,-3.021683174E-1,2.426302383E0
2.523070942E1,2.794432307E0,-8.840522289E-2,-3.413610345E-1,2.816592757E0
2.524063842E1,3.076731201E0,-1.507850736E-1,-4.040440634E-1,3.106809075E0
2.525056742E1,3.125700463E0,-7.103256047E-2,-5.900192888E-1,3.181693224E0
2.526049742E1,3.291695314E0,1.667123044E-1,-6.026305635E-1,3.350554376E0
2.527042642E1,3.932063661E0,3.940347996E-1,-5.805978164E-1,3.994181003E0
2.528035642E1,5.210560287E0,5.036532824E-1,-6.527224906E-1,5.275381672E0
2.529028542E1,6.528616835E0,1.516902226E-1,-1.062197886E0,6.616200727E0
2.530021542E1,8.034009402E0,-1.905799077E-1,-1.253447154E0,8.133434548E0
2.531014442E1,9.843142018E0,-1.458776517E-1,-1.564166878E0,9.967715039E0
2.532007442E1,1.149573239E1,-8.806096807E-2,-2.224736917E0,1.170935832E1
2.533000342E1,1.310872542E1,-3.326114072E-1,-2.923231266E0,1.343482763E1
2.533993242E1,1.489247937E1,-1.122038584E0,-3.596900675E0,1.536172538E1
2.534986242E1,1.625599977E1,-2.174710479E0,-4.034855374E0,1.688984760E1
2.535979142E1,1.660648889E1,-2.926071843E0,-4.031766289E0,1.733760391E1
2.536972142E1,1.589339639E1,-3.265449502E0,-3.461118972E0,1.659043561E1
2.537965042E1,1.459878308E1,-2.860236872E0,-2.184239686E0,1.503583471E1
2.538958042E1,1.206505941E1,-2.162037954E0,-1.006332711E0,1.229848658E1
2.539950942E1,8.683019934E0,-1.636991757E0,-4.820210695E-1,8.849119815E0
2.540943942E1,5.783154142E0,-1.694172409E0,-9.225086354E-1,6.096401740E0
2.541936842E1,2.657360709E0,-2.876577794E0,-2.468990902E0,4.629490449E0
2.542929842E1,4.851411438E-1,-4.719780089E0,-3.696743637E0,6.014781753E0
2.543922742E1,-6.241698056E-1,-6.735162127E0,-3.850863962E0,7.783389370E0
2.544915642E1,-2.172806041E0,-9.013430303E0,-1.566462641E0,9.403021702E0
2.545908642E1,-4.833073400E0,-9.533070019E0,3.494887812E0,1.124509952E1
2.546901542E1,-1.207755608E1,-7.189707715E0,8.293877208E0,1.632016106E1
2.547894542E1,-2.581858654E1,-3.760966237E0,1.098870395E1,2.831070279E1
2.548887442E1,-4.204285113E1,-5.055507404E-1,1.189661048E1,4.369652450E1
2.549880442E1,-5.119913242E1,4.867906433E-1,1.079438109E1,5.232692222E1
2.550873342E1,-4.946226613E1,-6.147170506E-1,8.047898878E0,5.011648754E1
2.551866342E1,-3.784718621E1,-1.498900842E0,5.286068891E0,3.824393720E1
2.552859242E1,-2.222549123E1,-8.065824687E-1,3.041668957E0,2.244715540E1
2.553852242E1,-9.195146563E0,7.861634801E-1,1.217246457E0,9.308623006E0
2.554845142E1,-1.948510357E0,1.541167733E0,1.477657177E-1,2.488719610E0
2.555838042E1,2.136619377E-1,1.464080527E0,-8.958432855E-1,1.729658465E0
2.556831042E1,6.357250732E-1,1.367942361E0,-2.118471812E0,2.600641362E0
2.557823942E1,2.872742897E-1,1.235194193E0,-3.015934192E0,3.271710602E0
2.558816942E1,-4.569166338E-1,1.139716471E0,-3.385263044E0,3.601073773E0
2.559809842E1,-9.224397844E-1,1.318363527E0,-3.363438311E0,3.728497662E0
2.560802842E1,-1.331970583E0,1.092002826E0,-3.235673726E0,3.665542288E0
2.561795742E1,-1.414447314E0,5.217864483E-1,-3.103387488E0,3.450208139E0
2.562788742E1,-7.441014612E-1,1.921541244E-2,-2.846935042E0,2.942634083E0
2.563781642E1,1.914138669E-1,-1.841347412E-1,-2.301834794E0,2.317107743E0
2.564774542E1,8.301262826E-1,-4.650477719E-1,-1.537525941E0,1.808138571E0
2.565767542E1,1.398431205E0,-8.110738613E-1,-5.044968894E-1,1.693507530E0
2.566760442E1,2.240700400E0,-8.475605600E-1,5.706075561E-1,2.462659167E0
2.567753442E1,2.894337834E0,-3.961153121E-1,1.363343818E0,3.223787401E0
2.568746342E1,2.758314056E0,1.586434391E-1,1.785495831E0,3.289598690E0
2.569739342E1,2.435650079E0,4.301295888E-1,1.692677130E0,2.997091696E0
2.570732242E1,2.166397492E0,3.163510314E-1,1.063646242E0,2.434070541E0
